"text","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","filename","register","mode"
"academicW2A-018_MAT.txt",-0.715482286698089,1.19928797308287,-0.165433761500365,1.05220842787546,1.58002371751039,-0.499536889657925,"academicW2A-018_MAT.txt","academic","written"
"academicW2A-019_MAT.txt",-1.12278026454643,0.127124978376802,-0.520780702531482,1.11037469068435,3.0338703870328,0.150649130677371,"academicW2A-019_MAT.txt","academic","written"
"academicW2A-020_MAT.txt",-1.13301697330237,-1.23909955664459,-0.081579614347383,0.771743524162637,2.36897227976916,0.424479082359539,"academicW2A-020_MAT.txt","academic","written"
"academicW2A-021_MAT.txt",-1.23059952830022,-0.068324424217435,-0.741063971096093,1.71947657003305,1.39981127434226,-0.513528423621347,"academicW2A-021_MAT.txt","academic","written"
"academicW2A-022_MAT.txt",-1.01585722078534,0.230737600195943,-2.46561116861199,-0.683401643546977,0.719291722641663,-1.24167827665218,"academicW2A-022_MAT.txt","academic","written"
"academicW2A-023_MAT.txt",-1.26139839487632,0.21839189681814,-1.02144544529396,-0.26334829016125,0.598709467463245,-0.412357118431172,"academicW2A-023_MAT.txt","academic","written"
"academicW2A-024_MAT.txt",-1.1411192815702,0.893825632626897,-0.529400857032241,-0.574628864059217,1.47065615131271,-0.597274082649112,"academicW2A-024_MAT.txt","academic","written"
"academicW2A-025_MAT.txt",-0.916084076434965,0.251628351735509,-2.1848858375848,-1.66116399764143,0.612807564450371,-0.718926445261543,"academicW2A-025_MAT.txt","academic","written"
"academicW2A-026_MAT.txt",-1.00177266954251,-0.437201217691802,-2.01252612450449,-0.685931552985174,1.62823533084255,-0.028595356025133,"academicW2A-026_MAT.txt","academic","written"
"academicW2A-027_MAT.txt",-0.960411722293349,1.18186446583927,-2.16932464732005,-1.18226601601713,1.16210379825298,0.226761349985702,"academicW2A-027_MAT.txt","academic","written"
"academicW2A-028_MAT.txt",-1.41777332618768,0.78851978477176,-1.60950500423458,-1.44271773443829,0.375424945951091,-0.796704745725653,"academicW2A-028_MAT.txt","academic","written"
"academicW2A-029_MAT.txt",-1.18260446102297,0.426463068460559,-1.99338992912879,-1.01750135141899,1.50910384963248,1.262810616544,"academicW2A-029_MAT.txt","academic","written"
"academicW2A-030_MAT.txt",-0.962342869992861,-0.191365383957631,-1.08110321003528,-0.384968034026462,2.3101223644661,1.04401603847236,"academicW2A-030_MAT.txt","academic","written"
"academicW2A-031_MAT.txt",-0.914191305143267,-0.072346853334994,-1.05868700078151,-0.854617000150103,1.66924843750212,-1.08886244807207,"academicW2A-031_MAT.txt","academic","written"
"academicW2A-032_MAT.txt",-0.552730730521886,-0.654631640629088,-0.755323052776367,-0.042771852518097,3.53303908001921,0.409749385102567,"academicW2A-032_MAT.txt","academic","written"
"academicW2A-033_MAT.txt",-0.6383363560895,-1.14393096886903,-0.145435300013486,-0.946157454999725,1.5259445483369,-1.01064298947917,"academicW2A-033_MAT.txt","academic","written"
"academicW2A-034_MAT.txt",-0.976020134313934,-0.105363702564539,-1.49042002207091,-0.150701419491489,2.32053930710329,0.503066526820643,"academicW2A-034_MAT.txt","academic","written"
"academicW2A-035_MAT.txt",-0.505002985072992,0.500134345269301,-1.17250097298719,-0.94727125223641,2.88653241894603,-0.555788711613414,"academicW2A-035_MAT.txt","academic","written"
"academicW2A-036_MAT.txt",-0.517117843408269,-0.902577874843909,-0.894608894032607,-0.715231612278952,2.10926876570212,-1.09813005801104,"academicW2A-036_MAT.txt","academic","written"
"academicW2A-037_MAT.txt",-0.286473904845497,-0.49618962616337,-1.03669445465925,-1.72314615022034,1.10615507201046,-1.49266227191784,"academicW2A-037_MAT.txt","academic","written"
"academicW2A-038_MAT.txt",-0.427389330874189,-0.780518995229638,-0.308215247976395,-0.641379823184489,3.55540660429563,-0.429954503795656,"academicW2A-038_MAT.txt","academic","written"
"academicW2A-039_MAT.txt",-0.733562779117316,0.050149057817024,-1.72732691787918,-0.221305640491672,1.94639657829783,-0.96012159814956,"academicW2A-039_MAT.txt","academic","written"
"academicW2A-040_MAT.txt",-0.72433842964216,-0.433343167419911,-1.18805417221543,-1.11037796594308,2.21238350029398,-1.07562477450393,"academicW2A-040_MAT.txt","academic","written"
"brdcastdS1B-021_MAT.txt",0.052473757957751,-0.273627099013194,-0.925485937382182,0.451896940669182,-0.895031626407016,-0.532749979675832,"brdcastdS1B-021_MAT.txt","broadcast","spoken"
"brdcastdS1B-022_MAT.txt",0.457738307261221,1.04948274354163,-1.66454864662325,-0.140627973229435,-0.306716030415874,-0.552605777576619,"brdcastdS1B-022_MAT.txt","broadcast","spoken"
"brdcastdS1B-023_MAT.txt",0.307791755355465,-0.971131819943656,0.138669292962804,0.232673289597995,-1.25429009039432,-0.928342654294534,"brdcastdS1B-023_MAT.txt","broadcast","spoken"
"brdcastdS1B-024_MAT.txt",0.33658511805509,-0.669636834924941,0.551804816018109,-0.089782484610689,-1.24288169259102,-0.672494576536409,"brdcastdS1B-024_MAT.txt","broadcast","spoken"
"brdcastdS1B-025_MAT.txt",1.07479087868993,-0.232971791801822,-0.689935186029784,0.202892132371692,0.079548048148079,-0.726582849080782,"brdcastdS1B-025_MAT.txt","broadcast","spoken"
"brdcastdS1B-026_MAT.txt",0.128146937246982,-0.300404824656863,-1.0453371632569,1.37775715521082,-0.63221377914941,-0.645406047597014,"brdcastdS1B-026_MAT.txt","broadcast","spoken"
"brdcastdS1B-027_MAT.txt",0.04866783585471,-1.11948442892129,-0.456748105256701,1.98125311047241,-0.722488463143678,-0.266623652570905,"brdcastdS1B-027_MAT.txt","broadcast","spoken"
"brdcastdS1B-028_MAT.txt",0.727563302226662,-0.582471367435767,-1.54123058934215,0.368730886627067,-0.727464867911758,-1.11326553255017,"brdcastdS1B-028_MAT.txt","broadcast","spoken"
"brdcastdS1B-029_MAT.txt",0.927240971609214,0.134568883608848,0.531991155164281,0.07731241454962,0.19363362000534,-0.481627189557232,"brdcastdS1B-029_MAT.txt","broadcast","spoken"
"brdcastdS1B-030_MAT.txt",0.6062644809731,-0.779191478936552,0.54611503281989,1.25827304895109,0.498257525402634,0.060769709401913,"brdcastdS1B-030_MAT.txt","broadcast","spoken"
"brdcastdS1B-031_MAT.txt",0.004155076366231,-0.298613897359757,0.635353115772232,1.97407191876218,0.052524745084026,1.09185615959468,"brdcastdS1B-031_MAT.txt","broadcast","spoken"
"brdcastdS1B-032_MAT.txt",0.861674327406333,0.922945383134898,-1.3364039281393,0.27306215742783,-0.214377638480429,-0.475980319339061,"brdcastdS1B-032_MAT.txt","broadcast","spoken"
"brdcastdS1B-033_MAT.txt",1.10803766403761,0.206865601075191,1.0368726629807,0.907229643457915,0.491136371192354,-0.437684121510197,"brdcastdS1B-033_MAT.txt","broadcast","spoken"
"brdcastdS1B-034_MAT.txt",1.31572876631489,-0.781358379852197,1.58453607178054,0.555509948172793,0.477744275582431,-0.322267432941729,"brdcastdS1B-034_MAT.txt","broadcast","spoken"
"brdcastdS1B-035_MAT.txt",0.69347384272117,-0.728269561407034,0.440314994558794,-0.478936488013632,-0.747874329587294,-0.885814895151909,"brdcastdS1B-035_MAT.txt","broadcast","spoken"
"brdcastdS1B-036_MAT.txt",1.09848392704374,-0.918206961585774,0.274028089949309,-0.687690237191792,-0.755657010292167,-1.2962021676298,"brdcastdS1B-036_MAT.txt","broadcast","spoken"
"brdcastdS1B-037_MAT.txt",0.526939915173088,-1.33504582886425,0.518123710146144,0.315920976986805,-0.826270983859952,-0.350877897506004,"brdcastdS1B-037_MAT.txt","broadcast","spoken"
"brdcastdS1B-038_MAT.txt",1.15117033576496,0.3014954046793,0.285379291032187,0.04725271661927,-0.178252384583379,-0.712270164601393,"brdcastdS1B-038_MAT.txt","broadcast","spoken"
"brdcastdS1B-039_MAT.txt",0.936734346969872,0.50389123688543,-0.031263414543546,0.631141824880857,0.673767815499516,2.57340709730087,"brdcastdS1B-039_MAT.txt","broadcast","spoken"
"brdcastdS1B-040_MAT.txt",1.25433673247584,-0.647115515784942,1.75453564828551,-0.365405512629704,0.163861421280271,-0.872545373936163,"brdcastdS1B-040_MAT.txt","broadcast","spoken"
"brdcastiS1B-041_MAT.txt",0.579499613692554,-1.46264725353201,0.387014854237343,1.57461714407107,0.215696810862093,-0.684738510620433,"brdcastiS1B-041_MAT.txt","broadcast","spoken"
"brdcastiS1B-042_MAT.txt",1.21098471389793,0.224299398980113,-1.06961478910567,0.422396363067733,-0.138916198652611,-0.36066524583974,"brdcastiS1B-042_MAT.txt","broadcast","spoken"
"brdcastiS1B-043_MAT.txt",0.436972074980429,-0.360095038939502,-1.07340599413584,1.34200749893246,-0.360735256604417,0.890118938229452,"brdcastiS1B-043_MAT.txt","broadcast","spoken"
"brdcastiS1B-044_MAT.txt",1.04522821694456,0.164947582656259,-1.00874052079311,0.099774004453856,-0.307578387519707,0.336569624705267,"brdcastiS1B-044_MAT.txt","broadcast","spoken"
"brdcastiS1B-045_MAT.txt",0.150941322394996,-1.32760018239582,-0.101568633245685,1.35209091793904,-0.543058884541457,-0.370170793801038,"brdcastiS1B-045_MAT.txt","broadcast","spoken"
"brdcastiS1B-046_MAT.txt",1.14709951297925,0.5445116262529,-0.160145418184211,-0.510471085898184,-0.334465049433925,-1.57581828862389,"brdcastiS1B-046_MAT.txt","broadcast","spoken"
"brdcastiS1B-047_MAT.txt",0.656834931867856,-0.413740175491516,0.018860865375069,1.50277190631716,0.196588880430614,1.37758201624065,"brdcastiS1B-047_MAT.txt","broadcast","spoken"
"brdcastiS1B-048_MAT.txt",1.08764402226223,-0.588770319058537,-0.010129960538443,0.824171376857713,0.575315645424385,-0.447078487433397,"brdcastiS1B-048_MAT.txt","broadcast","spoken"
"brdcastiS1B-049_MAT.txt",0.921337811729495,0.80227180783561,-1.07453454618815,1.04052056703608,0.318621874949913,1.10084031024335,"brdcastiS1B-049_MAT.txt","broadcast","spoken"
"brdcastiS1B-050_MAT.txt",0.158394670994977,-0.855073511384238,-0.207107416979234,1.40089020155398,-0.703466684221655,-0.630098927482908,"brdcastiS1B-050_MAT.txt","broadcast","spoken"
"businessS1B-071_MAT.txt",0.318106621780795,-0.588175110978181,-0.27075214518836,1.65746300807448,-0.549854783016553,0.184521523894966,"businessS1B-071_MAT.txt","business transactions","spoken"
"businessS1B-072_MAT.txt",0.374935066276584,-1.0598901817386,0.164930560092027,1.7287047422246,0.157887542076315,0.718599477305468,"businessS1B-072_MAT.txt","business transactions","spoken"
"businessS1B-073_MAT.txt",0.849298398589103,-1.36581707236025,1.054412803218,1.44028248311724,-0.488603523438648,-0.593841447234904,"businessS1B-073_MAT.txt","business transactions","spoken"
"businessS1B-074_MAT.txt",1.25178579424401,0.527424664997057,-1.10978202441109,0.042204773030744,-0.129753864051562,-1.47989566795806,"businessS1B-074_MAT.txt","business transactions","spoken"
"businessS1B-075_MAT.txt",1.88008578460941,1.09987079786559,-1.93524544671746,0.035616167485627,0.255029650882592,-1.29892581669515,"businessS1B-075_MAT.txt","business transactions","spoken"
"businessS1B-076_MAT.txt",1.3986534808599,1.24083402929554,-1.78437717012842,0.520874055963036,0.352382827127586,-0.406825058982224,"businessS1B-076_MAT.txt","business transactions","spoken"
"businessS1B-077_MAT.txt",1.7381717065111,-1.0232386483055,1.40498049166057,-0.053800193751841,0.439883248874002,-0.159398096413001,"businessS1B-077_MAT.txt","business transactions","spoken"
"businessS1B-078_MAT.txt",1.89509520467161,-0.665085699164587,1.40885066098695,-1.22558350365533,0.031245632123696,-0.157778759754497,"businessS1B-078_MAT.txt","business transactions","spoken"
"businessS1B-079_MAT.txt",1.76742908545096,0.055986772747238,0.574778348804432,-1.34588523337327,-0.294707479678766,-0.960982126008223,"businessS1B-079_MAT.txt","business transactions","spoken"
"businessS1B-080_MAT.txt",0.506844692022336,-0.747175136591239,0.245305198273836,2.01728375631882,0.244105642694086,0.750086120191712,"businessS1B-080_MAT.txt","business transactions","spoken"
"commentariesS2A-001_MAT.txt",-0.562806504250042,-3.09010260093522,-0.334865008787554,0.641264681496066,-2.87047180024821,-1.1094882505672,"commentariesS2A-001_MAT.txt","commentaries","spoken"
"commentariesS2A-002_MAT.txt",-0.748040217982885,-2.43739371962107,-1.18403592777776,1.32685226747083,-2.26041673609842,0.095495319368586,"commentariesS2A-002_MAT.txt","commentaries","spoken"
"commentariesS2A-003_MAT.txt",-0.818062871091473,-3.3761265945122,-0.852277256426467,0.663879410827553,-3.14154515222698,-1.27293942103653,"commentariesS2A-003_MAT.txt","commentaries","spoken"
"commentariesS2A-004_MAT.txt",-0.581739184865588,-2.70819434210184,-0.998492658425569,0.380391677937012,-2.97862461544924,-1.25745350776493,"commentariesS2A-004_MAT.txt","commentaries","spoken"
"commentariesS2A-005_MAT.txt",-0.16613848304366,-1.81701818021113,-0.966058657172267,0.02597220216155,-1.79088392448691,-0.382843787593896,"commentariesS2A-005_MAT.txt","commentaries","spoken"
"commentariesS2A-006_MAT.txt",-0.498222157793691,-2.67635176677965,-1.24611739294426,0.542206070335784,-2.87793149303491,-1.05871384325749,"commentariesS2A-006_MAT.txt","commentaries","spoken"
"commentariesS2A-007_MAT.txt",-0.501108037468546,-0.849869443297354,-0.697588901334332,0.65661344230374,-1.43822216399321,0.015826230106841,"commentariesS2A-007_MAT.txt","commentaries","spoken"
"commentariesS2A-008_MAT.txt",-0.160471374248471,-1.20529619202641,-0.032525330034274,1.75299538668269,-1.63476941379232,-0.247385918372811,"commentariesS2A-008_MAT.txt","commentaries","spoken"
"commentariesS2A-009_MAT.txt",-0.31353083483299,0.34305105235598,-1.27627665174323,0.411249519773954,-0.939957950631097,-0.812370249981679,"commentariesS2A-009_MAT.txt","commentaries","spoken"
"commentariesS2A-010_MAT.txt",-0.254001281760247,1.34885787174827,-1.48663237144408,0.72457716173514,-0.840379985930844,0.239161206076547,"commentariesS2A-010_MAT.txt","commentaries","spoken"
"commentariesS2A-011_MAT.txt",0.041460693815608,-1.63135228641744,-0.235153878022939,1.7389118867548,-1.41864405103615,-0.464066305303088,"commentariesS2A-011_MAT.txt","commentaries","spoken"
"commentariesS2A-012_MAT.txt",0.231490989191138,-0.995362233737604,-0.861179127649567,1.02703689447175,-1.4444614104582,-0.830442041553928,"commentariesS2A-012_MAT.txt","commentaries","spoken"
"commentariesS2A-013_MAT.txt",-0.489029325179238,-2.58791958209527,-0.513729691353244,0.564149423517867,-2.51678247825257,-0.576984515308939,"commentariesS2A-013_MAT.txt","commentaries","spoken"
"commentariesS2A-014_MAT.txt",0.084479522569549,1.20888093680476,-1.15799112949966,0.090864091243514,-0.387033962183636,0.290148479048969,"commentariesS2A-014_MAT.txt","commentaries","spoken"
"commentariesS2A-015_MAT.txt",0.215265282858475,0.639425846599839,-1.02724922821609,-0.137323934340409,-0.269193683908518,-0.048412593261477,"commentariesS2A-015_MAT.txt","commentaries","spoken"
"commentariesS2A-016_MAT.txt",-0.40545180361797,-2.06613847314791,-1.01070349073704,0.726768826157665,-1.95687294251491,-0.473737820683501,"commentariesS2A-016_MAT.txt","commentaries","spoken"
"commentariesS2A-017_MAT.txt",-0.1052155782116,-1.21408027494936,-0.397673609859355,1.23873251269622,-1.37747997619269,-0.482910378109984,"commentariesS2A-017_MAT.txt","commentaries","spoken"
"commentariesS2A-018_MAT.txt",0.267175304829208,-1.25651548274811,0.225815542897727,0.87237368350265,-1.47313594176962,-0.529934562325676,"commentariesS2A-018_MAT.txt","commentaries","spoken"
"commentariesS2A-019_MAT.txt",-0.113599087868607,-1.66260105870793,-0.267845544170885,1.36875580318128,-1.76230724450126,-0.582271425300397,"commentariesS2A-019_MAT.txt","commentaries","spoken"
"commentariesS2A-020_MAT.txt",-0.32689461599474,-2.18709838733176,-1.17532023324314,0.307177431374749,-2.41715712968411,-0.53149609689372,"commentariesS2A-020_MAT.txt","commentaries","spoken"
"comments2012.4527764_MAT.txt",0.259803443776811,1.36572758457169,0.461151013923737,-0.789266945283108,0.32284951778594,1.0859466400912,"comments2012.4527764_MAT.txt","online comments","written"
"comments2013.10374471_MAT.txt",-0.309159721324502,1.03089828146814,0.434115079752063,-1.37229569284824,-0.683828329362105,-1.08601554728431,"comments2013.10374471_MAT.txt","online comments","written"
"comments2013.10749814_MAT.txt",-0.082788411385996,0.918427009331442,1.22522364846924,0.229307614100915,-0.035909096639418,-0.427424252126767,"comments2013.10749814_MAT.txt","online comments","written"
"comments2013.11580291_MAT.txt",-0.028842704578228,0.112490330485362,0.382493956495083,-0.202701203903415,-0.006367709454242,-0.348909137925291,"comments2013.11580291_MAT.txt","online comments","written"
"comments2013.11712162_MAT.txt",-0.386355683078238,0.66495520170929,0.144193411239952,0.406133779592086,-0.186531115033486,-0.966863219062668,"comments2013.11712162_MAT.txt","online comments","written"
"comments2013.12758327_MAT.txt",-0.778485494920601,0.609084351811859,-0.088802030570282,-0.728497048154388,-0.974394457565172,-0.360222174072644,"comments2013.12758327_MAT.txt","online comments","written"
"comments2013.13338436_MAT.txt",-0.183869245875124,0.626277768153391,0.883997729050909,0.590896515830159,0.013906047657323,-0.32609186339209,"comments2013.13338436_MAT.txt","online comments","written"
"comments2013.13545348_MAT.txt",-0.578722702529708,0.560903482834573,0.76331358163963,0.685091350775263,0.812348736560288,-0.596356408129656,"comments2013.13545348_MAT.txt","online comments","written"
"comments2013.13702405_MAT.txt",-0.224155580081362,2.04479713678444,-0.960906302132396,-0.554222347252365,-0.642124962024049,-0.714901385863,"comments2013.13702405_MAT.txt","online comments","written"
"comments2013.14654368_MAT.txt",-0.259335945324024,1.8882202608714,-0.119105107803141,0.938807297702456,0.558967490542773,-0.249877289220217,"comments2013.14654368_MAT.txt","online comments","written"
"comments2013.15015350_MAT.txt",-0.553168513277347,2.87673423079847,-1.34530569751072,-0.924498013540924,1.04447576404352,0.471492436205629,"comments2013.15015350_MAT.txt","online comments","written"
"comments2013.15258988_MAT.txt",-0.492482924861612,-0.075669133293104,1.68819070150084,0.362802596763248,-0.566493053174349,-0.604250251923505,"comments2013.15258988_MAT.txt","online comments","written"
"comments2013.15551439_MAT.txt",-0.160615702313598,1.3986747688449,0.711070134614726,0.34057774285909,0.194696786582345,0.569320301768322,"comments2013.15551439_MAT.txt","online comments","written"
"comments2013.15683665_MAT.txt",-0.541844261406975,0.529328913180225,0.168733088941514,-0.956872690855574,-0.314404869237556,-0.845054999852835,"comments2013.15683665_MAT.txt","online comments","written"
"comments2013.16059313_MAT.txt",-0.445845756308822,0.696290908115121,0.28127013985059,0.488356885758863,-0.013537683284705,-0.368607819066706,"comments2013.16059313_MAT.txt","online comments","written"
"comments2013.16069972_MAT.txt",-0.873405759538471,1.12157163744178,-0.437959997650886,-0.446838664600398,-0.45467110663656,-1.01467306525846,"comments2013.16069972_MAT.txt","online comments","written"
"comments2013.7536781_MAT.txt",0.208193437604395,3.11515661523833,-0.489769374417621,-0.483656564862252,0.036053186618048,-0.40151236050581,"comments2013.7536781_MAT.txt","online comments","written"
"comments2014.17357464_MAT.txt",-0.10204807456646,1.189009604227,0.096714728935656,-0.363167386557935,-0.831713178936927,-0.88029963413007,"comments2014.17357464_MAT.txt","online comments","written"
"comments2014.18056398_MAT.txt",-0.442531243607179,0.841051359301959,0.178526652898109,0.447496290158478,0.123307463260519,0.404482075661833,"comments2014.18056398_MAT.txt","online comments","written"
"comments2014.18209186_MAT.txt",-1.01822860409187,0.061917788974001,0.784161867002125,1.84179650936929,-1.28581968763816,-0.455865616349352,"comments2014.18209186_MAT.txt","online comments","written"
"comments2014.18458939_MAT.txt",-0.472229722252153,2.45467961584417,-0.604164021770251,0.099029120508686,0.776818511711806,0.117721752806014,"comments2014.18458939_MAT.txt","online comments","written"
"comments2014.18535432_MAT.txt",-0.306754372854658,1.15327795682645,0.786434435320614,0.229027770278863,0.184050504063087,-0.333698907373283,"comments2014.18535432_MAT.txt","online comments","written"
"comments2014.19155297_MAT.txt",-0.192708441672417,0.708485771139057,0.535431228496971,-0.757513536091749,-0.198007595661649,-0.728193750293215,"comments2014.19155297_MAT.txt","online comments","written"
"comments2014.19358016_MAT.txt",-0.690573227812327,0.687647671131633,0.504194440399757,0.675841003672846,-0.288361584301101,-0.377431448840162,"comments2014.19358016_MAT.txt","online comments","written"
"comments2014.19453027_MAT.txt",-0.625357223100189,1.2440576528499,-0.647001102409639,0.082864639603251,-0.131876059769231,-0.794088350381919,"comments2014.19453027_MAT.txt","online comments","written"
"comments2014.19472467_MAT.txt",-0.201443809433209,1.35879306442807,0.249726927161229,-0.510676739926898,-0.286547675411149,-0.81889343354749,"comments2014.19472467_MAT.txt","online comments","written"
"comments2014.19533911_MAT.txt",-0.819045903210981,0.838319414011232,0.169612778728809,0.519260694786832,-0.268968358612387,0.556177029722053,"comments2014.19533911_MAT.txt","online comments","written"
"comments2014.19911352_MAT.txt",-0.290889237384505,1.20549678920822,0.35922442076753,-0.157092165214078,-0.189286222902482,-0.690104029367009,"comments2014.19911352_MAT.txt","online comments","written"
"comments2014.20274623_MAT.txt",-0.570321568123203,0.544091370288462,1.10298527152477,0.26412945408172,-0.265430978986066,-0.558670916347928,"comments2014.20274623_MAT.txt","online comments","written"
"comments2014.20274739_MAT.txt",-0.876172741414884,0.762491203658889,0.702710239360066,-0.488719766446513,-0.840451001179554,-0.138400098449072,"comments2014.20274739_MAT.txt","online comments","written"
"comments2014.20704953_MAT.txt",-0.75653049065241,1.01681534770298,0.669699563071887,0.704715444578047,-0.388568946688023,0.200929360483086,"comments2014.20704953_MAT.txt","online comments","written"
"comments2014.21614519_MAT.txt",-0.35399570649176,1.24839722627344,0.68494558638108,0.710280323948728,0.001354741596311,-0.265621720847021,"comments2014.21614519_MAT.txt","online comments","written"
"comments2014.21834658_MAT.txt",-0.411520410009122,1.11903017009817,0.089005704758508,-0.205161328112585,-0.310977573708647,-0.746288991571018,"comments2014.21834658_MAT.txt","online comments","written"
"comments2014.22070704_MAT.txt",-0.11882116354902,2.03017362876336,-0.304061252375054,0.129823335816253,-0.043189425736142,-0.161280411538135,"comments2014.22070704_MAT.txt","online comments","written"
"comments2015.22423565_MAT.txt",-0.473685711240729,0.867098563524393,0.249550238289056,0.213486365222663,-0.526387749448431,-0.110041986481116,"comments2015.22423565_MAT.txt","online comments","written"
"comments2015.23044006_MAT.txt",-0.654434077522221,1.09451621286557,-0.155538488309804,0.15565565273882,-0.548279302880458,0.486276067610603,"comments2015.23044006_MAT.txt","online comments","written"
"comments2015.23304237_MAT.txt",-0.36227122620301,1.42348676129533,0.425115902386181,-0.525148965295931,-0.341578453333536,-0.729331205292855,"comments2015.23304237_MAT.txt","online comments","written"
"comments2015.23395519_MAT.txt",-0.670660377680995,1.79609651166792,-0.013953494773728,0.226534070282221,-0.503848274643771,0.116081789861297,"comments2015.23395519_MAT.txt","online comments","written"
"comments2015.23440363_MAT.txt",-0.536399122224046,1.02411763564505,0.318083327838038,-0.344292612822566,-0.624879854015581,-0.476168898692771,"comments2015.23440363_MAT.txt","online comments","written"
"comments2015.23701139_MAT.txt",-0.326709732676515,1.81998310845255,0.174354628171481,-0.039709648025326,0.333249679481127,-0.107407885587605,"comments2015.23701139_MAT.txt","online comments","written"
"comments2015.24123971_MAT.txt",-0.401871859403773,1.40879861574729,-0.571113618147343,0.656597467816073,1.08518326501333,0.477783174982321,"comments2015.24123971_MAT.txt","online comments","written"
"comments2015.24150908_MAT.txt",-0.722308002630198,0.838481035021874,0.295235079222443,-0.308570102736992,0.006277819620091,0.220811329722957,"comments2015.24150908_MAT.txt","online comments","written"
"comments2015.24649804_MAT.txt",-0.49243461144774,1.07887301427288,-0.015212230226149,-0.292179571514718,-0.251969322099565,-0.793282969839274,"comments2015.24649804_MAT.txt","online comments","written"
"comments2015.25141317_MAT.txt",-0.536643737881367,1.33043071666174,-0.046411157525486,0.070660655765154,-0.320911595425151,0.06524688186189,"comments2015.25141317_MAT.txt","online comments","written"
"comments2015.25149957_MAT.txt",-0.616585443787452,0.727378999847507,0.596976736815665,0.629445445845452,-0.006232710718573,0.46361346538086,"comments2015.25149957_MAT.txt","online comments","written"
"comments2015.25873126_MAT.txt",-0.357618956835498,1.06444539572662,0.632022267532356,-0.060796412134353,-0.473655959209182,0.450555752724944,"comments2015.25873126_MAT.txt","online comments","written"
"comments2015.26023945_MAT.txt",-0.268888589399666,1.58580335745133,0.143761777600612,-0.105728437474258,-0.113369475158108,-0.360887474428582,"comments2015.26023945_MAT.txt","online comments","written"
"comments2015.26055892_MAT.txt",-0.32567097363581,1.26121803334876,0.280431129822798,-0.351254400455986,-0.224668404573,-0.528476331442722,"comments2015.26055892_MAT.txt","online comments","written"
